NAME,TM,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD,MAX_REP_WIND_DIR,WIND_COMPASS,CENTRAL_INDEX (CI),WAVE_HEIGHT
Vida,1975-03-18 03:00:00,T,2.0,1.0,30.0,-14.2,103.6,989.0,25.7,340.0,N,3.100955855502096,5.75965119297606
Vida,1975-03-18 09:00:00,T,2.0,1.0,30.0,-15.3,105.4,987.0,25.7,30.0,NE,3.239488445091218,6.107165422687809
Vida,1975-03-18 12:00:00,T,2.0,1.0,30.0,-16.0,106.2,985.0,25.7,10.0,N,3.3718918144016174,6.4440710912811685
Vida,1975-03-18 15:00:00,T,2.0,1.0,30.0,-16.8,106.8,984.0,25.7,350.0,N,3.436029288204253,6.608909326482378
Vida,1975-03-18 21:00:00,T,2.0,1.0,30.0,-18.9,108.1,983.0,25.7,340.0,N,3.498897389674407,6.771505280409561
Vida,1975-03-19 03:00:00,T,2.0,1.0,30.0,-21.5,109.3,983.0,25.7,90.0,E,3.498897389674407,6.771505280409561
Vida,1975-03-19 06:00:00,T,2.0,1.0,30.0,-23.0,109.8,982.0,25.7,70.0,E,3.560566909487789,6.931970878068982
Vida,1975-03-19 09:00:00,T,2.0,1.0,30.0,-24.5,110.0,983.0,25.7,70.0,E,3.498897389674407,6.771505280409561
Vida,1975-03-19 12:00:00,T,2.0,1.0,30.0,-26.0,110.2,985.0,25.7,80.0,E,3.3718918144016174,6.4440710912811685
Vida,1975-03-19 15:00:00,T,2.0,1.0,30.0,-27.5,110.5,986.0,25.7,20.0,N,3.3064069632968023,6.276868018762456
Vida,1975-03-19 18:00:00,T,2.0,1.0,30.0,-29.0,110.9,986.0,25.7,90.0,E,3.3064069632968023,6.276868018762456
Vida,1975-03-19 21:00:00,T,2.0,1.0,51.0,-30.5,111.5,987.0,25.7,120.0,SE,3.239488445091218,6.107165422687809
Vida,1975-03-20 00:00:00,T,2.0,1.0,51.0,-31.9,112.2,988.0,23.2,60.0,NE,3.171040401599453,5.934814700954278
Vida,1975-03-20 03:00:00,T,2.0,1.0,51.0,-33.3,113.2,990.0,20.6,10.0,N,3.02911482118419,5.581491588135562
Vida,1975-03-20 06:00:00,T,2.0,1.0,51.0,-34.6,114.3,991.0,20.6,320.0,NW,2.9553819823622214,5.4001307637617755
Vida,1975-03-20 09:00:00,T,2.0,1.0,51.0,-35.8,115.6,993.0,18.0,320.0,NW,2.801604936095944,5.026851580353138
Vida,1975-03-20 12:00:00,T,2.0,1.0,51.0,-36.8,117.0,995.0,18.0,290.0,W,2.6381055546827414,4.637561993501342
Beverley,1975-03-23 19:00:00,T,2.0,1.0,20.0,-13.8,116.0,1002.0,12.9,330.0,NW,1.9504544175096625,3.093690822425731
Beverley,1975-03-25 01:00:00,T,2.0,1.0,30.0,-16.0,115.9,988.0,25.7,90.0,E,3.171040401599453,5.934814700954278
Beverley,1975-03-25 07:00:00,T,2.0,1.0,30.0,-16.4,115.9,983.0,25.7,90.0,E,3.498897389674407,6.771505280409561
Beverley,1975-03-25 10:00:00,T,2.0,1.0,30.0,-16.6,115.8,980.0,28.3,90.0,E,3.680562551360306,7.246912963100219
Beverley,1975-03-25 13:00:00,T,2.0,1.0,30.0,-16.7,115.8,977.0,30.9,290.0,W,3.8530109421255934,7.70566163377665
Beverley,1975-03-25 16:00:00,T,2.0,1.0,40.0,-16.9,115.8,973.0,33.4,290.0,W,4.070722019509654,8.294856317790718
Beverley,1975-03-25 19:00:00,T,2.0,1.0,40.0,-17.0,115.7,970.0,36.0,40.0,NE,4.226080550428074,8.721949981515161
Beverley,1975-03-25 22:00:00,T,2.0,1.0,40.0,-17.2,115.7,967.0,38.6,20.0,N,4.37549458407888,9.137778840878868
Beverley,1975-03-26 01:00:00,T,2.0,1.0,40.0,-17.3,115.6,964.0,41.2,20.0,N,4.519584076309274,9.543397227140682
Beverley,1975-03-26 04:00:00,T,2.0,1.0,40.0,-17.5,115.5,962.0,41.2,250.0,W,4.612945690162371,9.808583966442166
Beverley,1975-03-26 07:00:00,T,2.0,1.0,40.0,-17.6,115.4,960.0,41.2,180.0,S,4.704307118149952,10.069864810860853
Beverley,1975-03-26 10:00:00,T,2.0,1.0,40.0,-17.5,115.3,957.0,43.7,270.0,W,4.837859056193558,10.454917674018509
Beverley,1975-03-26 13:00:00,T,2.0,1.0,40.0,-18.0,115.1,954.0,46.3,250.0,W,4.967537862695358,10.832284223155751
Beverley,1975-03-26 16:00:00,T,2.0,1.0,40.0,-18.0,114.8,950.0,46.3,250.0,W,5.1349502185120075,11.324430286504764
Beverley,1975-03-26 19:00:00,T,2.0,1.0,40.0,-18.1,114.6,947.0,48.9,240.0,SW,5.2567350159349875,11.685902841471274
Beverley,1975-03-27 01:00:00,T,2.0,1.0,40.0,-18.2,114.0,942.0,51.4,230.0,SW,5.453194188251601,12.27503381347498
Beverley,1975-03-27 04:00:00,T,2.0,1.0,40.0,-18.3,113.8,940.0,51.4,220.0,SW,5.529668317559652,12.506336077502956
Beverley,1975-03-27 07:00:00,T,2.0,1.0,40.0,-18.4,113.7,938.0,51.4,230.0,SW,5.6050153793883375,12.735297218249658
Beverley,1975-03-27 10:00:00,T,2.0,1.0,40.0,-18.5,113.5,937.0,54.0,230.0,SW,5.642281152390541,12.84892751904054
Beverley,1975-03-27 13:00:00,T,2.0,1.0,40.0,-18.6,113.4,936.0,54.0,180.0,S,5.679282618320719,12.962005006226754
Beverley,1975-03-27 16:00:00,T,2.0,1.0,40.0,-18.6,113.2,934.0,54.0,180.0,S,5.7525140831381085,13.1865416479445
Beverley,1975-03-27 19:00:00,T,2.0,1.0,40.0,-18.6,112.9,932.0,56.6,30.0,NE,5.824750920924311,13.408984275219709
Beverley,1975-03-27 22:00:00,T,2.0,1.0,40.0,-18.5,112.7,930.0,56.6,220.0,SW,5.896031637296744,13.629405380052448
Beverley,1975-03-28 01:00:00,T,2.0,1.0,40.0,-18.4,112.6,929.0,56.6,270.0,W,5.931324818065456,13.7388793428805
Beverley,1975-03-28 04:00:00,T,2.0,1.0,40.0,-18.3,112.4,930.0,56.6,260.0,W,5.896031637296744,13.629405380052448
Beverley,1975-03-28 07:00:00,T,2.0,1.0,40.0,-18.3,112.2,931.0,56.6,320.0,NW,5.860508484370202,13.51944315753878
Beverley,1975-03-28 10:00:00,T,2.0,1.0,40.0,-18.4,111.9,933.0,56.6,340.0,N,5.788754364739184,13.298020078649394
Beverley,1975-03-28 13:00:00,T,2.0,1.0,40.0,-18.6,111.7,935.0,54.0,340.0,N,5.716025185995287,13.074539786034316
Beverley,1975-03-28 16:00:00,T,2.0,1.0,40.0,-18.6,111.4,937.0,54.0,290.0,W,5.642281152390541,12.84892751904054
Beverley,1975-03-28 19:00:00,T,2.0,1.0,40.0,-18.5,111.2,939.0,54.0,280.0,W,5.567479700519809,12.621103666081245
Beverley,1975-03-28 22:00:00,T,2.0,1.0,40.0,-18.4,111.0,940.0,51.4,310.0,NW,5.529668317559652,12.506336077502956
Beverley,1975-03-29 01:00:00,T,2.0,1.0,40.0,-18.3,110.6,942.0,51.4,320.0,NW,5.453194188251601,12.27503381347498
Beverley,1975-03-29 04:00:00,T,2.0,1.0,40.0,-18.5,110.6,944.0,51.4,330.0,NW,5.3755422175570935,12.041296539287732
Beverley,1975-03-29 07:00:00,T,2.0,1.0,40.0,-18.6,110.7,946.0,48.9,40.0,NE,5.296657722654686,11.805023625977423
Beverley,1975-03-29 10:00:00,T,2.0,1.0,40.0,-18.7,110.8,948.0,48.9,30.0,NE,5.216481678133145,11.566106991064267
Beverley,1975-03-29 13:00:00,T,2.0,1.0,40.0,-18.9,111.0,951.0,46.3,90.0,E,5.093654787351345,11.20251806295259
Beverley,1975-03-29 16:00:00,T,2.0,1.0,40.0,-19.0,111.2,954.0,46.3,210.0,SW,4.967537862695358,10.832284223155751
Beverley,1975-03-29 19:00:00,T,2.0,1.0,40.0,-19.1,111.3,958.0,43.7,40.0,NE,4.7937887477980965,10.327450228623068
Beverley,1975-03-29 22:00:00,T,2.0,1.0,40.0,-19.2,111.4,961.0,41.2,50.0,NE,4.6588686128927606,9.939698996706895
Beverley,1975-03-30 01:00:00,T,2.0,1.0,40.0,-19.3,111.5,964.0,41.2,0.0,N,4.519584076309274,9.543397227140682
Beverley,1975-03-30 04:00:00,T,2.0,1.0,40.0,-19.6,111.8,966.0,41.2,70.0,E,4.424088539694945,9.274072379024224
Beverley,1975-03-30 07:00:00,T,2.0,1.0,40.0,-20.0,112.3,966.0,41.2,40.0,NE,4.424088539694945,9.274072379024224
Beverley,1975-03-30 10:00:00,T,2.0,1.0,40.0,-20.3,112.6,966.0,41.2,60.0,NE,4.424088539694945,9.274072379024224
Beverley,1975-03-30 13:00:00,T,2.0,1.0,40.0,-20.6,112.8,967.0,38.6,60.0,NE,4.37549458407888,9.137778840878868
Beverley,1975-03-30 16:00:00,T,2.0,1.0,40.0,-21.1,113.2,968.0,38.6,90.0,E,4.326309830523455,9.000352114279888
